Siderophore ID,Siderophore name,Siderophore other name,Count,Hydroxamate,Catecholate,Phenolate,Carboxylate,Carboxylate in Citrate,Alpha-Hydroxycarboxylate,Hydroxyphenyloxazoline,Hydroxyphenylthiazoline,Alpha-Aminocarboxylate,Alpha-Hydroxyimidazole,Alpha-Hydroxycarboxylate in Citrate,Diazeniumdiolate,2-Nitrosophenol,Repetition denticity,Theoretical denticity,Ligand Type,Biosynthetic Type,Canonical SMILES,monomers Name,monomers Number,coverage,missing Monomers Number,Molecular Formula,Molecular Weight,Species,Bacteria,Fungi,Plant,Animal,Actinomycetota,Cyanobacteriota,Bacillota,Pseudomonadota,Bacteroidota,Myxococcota,Ascomycota,Basidiomycota,Mucoromycota,Zoopagomycota,Streptophyta,Chordata,Phylum,Hydroxamate source,Catecholate source,Alpha-Hydroxycarboxylate source,Hydroxyphenyloxazoline source,Hydroxyphenylthiazoline source,Alpha-Hydroxyimidazole source,Diazeniumdiolate source,2-Nitrosophenol source,References,Biosynthetic Type Reference,Fe3+ Affinity Reference,logKf Fe3+,pFe3+,Redox potential,C,H,N,O,S,C/H,C/N,C/O,C/S,Contributor,Siderophore Cluster,Siderophore Group,Siderophore Index,Predicted logS,"Predicted diffusion coefficient (10^(-10) m2 s-1) in H2O, 298.15K"
28,Desferrioxamine P1,Ferrioxamine P1; Proferrioxamine P1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CC(=O)NCCNC(=O)CCC(=O)N(O)CCCCCN1,"Dae, Suc, NOH-Cad, Suc, NOH-Gly, Suc, NOH-Cad",7,1,0,C26H45N7O10,615.677556,Streptomyces olivaceus,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Fiedler, H-P., et al. ""Identificationof ferrioxamines by high-performance liquid chromatography and diode-array detection."" Journal of Chromatography A 513 (1990): 255-262.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,26,45,7,10,0,0.577777778,3.714285714,2.6,0,Ruolin He,3,3,18,-2.637,4.038613314
27,Desferrioxamine X2,Ferrioxamine X2; Proferrioxamine X2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCNC(=O)CCC(=O)N(O)CCCCNC(=O)CCC(=O)N(O)CCCCN1,"NOH-Put, Suc, Suc, NOH-Put, Suc, NOH-Put",6,1,0,C24H42N6O9,558.626145,Streptomyces olivaceus; Erwinia amylovora; Pseudomonas stutzeri KC; Stutzerimonas stutzeri CTN1,1,0,0,0,0.25,0,0,0.75,0,0,0,0,0,0,0,0,Actinomycetota/Pseudomonadota,Lys derivatives,,,,,,,,"Meiwes, Johannes, et al. ""Production of desferrioxamine E and new analogues by directed fermentation and feeding fermentation."" Applied microbiology and biotechnology 32 (1990): 505-510.; Zawadzka, Anna M., et al. ""Identification of siderophores of Pseudomonas stutzeri."" Canadian journal of microbiology 52.12 (2006): 1164-1176.; Hider, Robert C., and Xiaole Kong. ""Chemistry and biology of siderophores."" Natural product reports 27.5 (2010): 637-657.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,24,42,6,9,0,0.571428571,4,2.666666667,0,Shaohua Gu; Ruolin He,3,3,17,-2.532,4.203431802
26,Putrebactin,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCNC(=O)CCC(=O)N(O)CCCCN1,"NOH-Put, Suc, NOH-Put, Suc",4,1,0,C16H28N4O6,372.41743,Shewanella putrefaciens,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Orn derivatives,,,,,,,,"Ledyard, Kathleen M., and Alison Butler. ""Structure of putrebactin, a new dihydroxamate siderophore produced by Shewanella putrefaciens."" JBIC Journal of Biological Inorganic Chemistry 2 (1997): 93-97.; Robbel, Lars, et al. ""Erythrochelin–a hydroxamate‐type siderophore predicted from the genome of Saccharopolyspora erythraea."" The FEBS Journal 277.3 (2010): 663-676.",,,,,,16,28,4,6,0,0.571428571,4,2.666666667,0,Shaohua Gu; Ruolin He,3,3,16,-1.803,4.980994793
25,Desferrioxamine T1,Ferrioxamine T1; Proferrioxamine T1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1,"NOH-Cad, Suc, NOH-Cad, Suc, NOH-Cad, Suc, NOH-Cad, Suc",8,1,0,C36H64N8O12,800.941348,Erwinia amylovora,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Lys derivatives,,,,,,,,"Feistner, Gottfried J., Douglas C. Stahl, and Ann H. Gabrik. ""Proferrioxamine siderophores of Erwinia amylovora. A capillary liquid chromatographic/electrospray tandem mass spectrometric study."" Organic mass spectrometry 28.3 (1993): 163-175.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,36,64,8,12,0,0.5625,4.5,3,0,Shaohua Gu; Ruolin He,3,3,15,-3.682,3.629043971
20,Desferrioxamine X4,Ferrioxamine X4; Proferrioxamine X4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCCN1,"NOH-Had, Suc, Suc, NOH-Had, Suc, NOH-Cad",6,1,0,C29H52N6O9,628.759255,Streptomyces olivaceus; Erwinia amylovora,1,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,Actinomycetota/Pseudomonadota,Lys derivatives,,,,,,,,"Meiwes, Johannes, et al. ""Production of desferrioxamine E and new analogues by directed fermentation and feeding fermentation."" Applied microbiology and biotechnology 32 (1990): 505-510.; Hider, Robert C., and Xiaole Kong. ""Chemistry and biology of siderophores."" Natural product reports 27.5 (2010): 637-657.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,29,52,6,9,0,0.557692308,4.833333333,3.222222222,0,Shaohua Gu; Ruolin He,3,3,10,-3.393,4.003973353
21,Desferrioxamine X3,Ferrioxamine X3; Proferrioxamine X3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1,"NOH-Cad, Suc, NOH-Cad, Suc, NOH-Had, Suc",6,1,0,C28H50N6O9,614.732633,Streptomyces olivaceus; Erwinia amylovora,1,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,Actinomycetota/Pseudomonadota,Lys derivatives,,,,,,,,"Meiwes, Johannes, et al. ""Production of desferrioxamine E and new analogues by directed fermentation and feeding fermentation."" Applied microbiology and biotechnology 32 (1990): 505-510.; Hider, Robert C., and Xiaole Kong. ""Chemistry and biology of siderophores."" Natural product reports 27.5 (2010): 637-657.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,28,50,6,9,0,0.56,4.666666667,3.111111111,0,Shaohua Gu; Ruolin He,3,3,11,-3.21,4.041157502
17,Desferrioxamine D2,Ferrioxamine D2; Proferrioxamine D2; Desmethylenylnocardamine,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCNC(=O)CCC(=O)N(O)CCCCCN1,"NOH-Cad, Suc, NOH-Put, Suc, NOH-Cad, Suc",6,1,0,C26H46N6O9,586.679389,Streptomyces olivaceus; Nocardia sp.; Streptomyces sp.; Pantoea agglomerans ATCC 27155; Pseudomonas stutzeri KC; Stutzerimonas stutzeri CTN1; Pseudomonas stutzeri ATCC 17588; Stutzerimonas stutzeri ATCC 17589; Stutzerimonas stutzeri ATCC 17594; Stutzerimonas stutzeri ATCC 27951; Stutzerimonas stutzeri ATCC 27951; Stutzerimonas stutzeri ATCC 17587; Stutzerimonas stutzeri ATCC 17591; Stutzerimonas stutzeri ATCC 11607; Stutzerimonas stutzeri 19SMN4; Stutzerimonas stutzeri ATCC 17595; Stutzerimonas stutzeri DNSP21; Streptomyces chartreusis NRRL 3882,1,0,0,0,0.222222222,0,0,0.777777778,0,0,0,0,0,0,0,0,Actinomycetota/Pseudomonadota,Lys derivatives,,,,,,,,"Keller‐Schierlein, W., et al. ""Stoffwechselprodukte von Mikroorganismen 49. Mitteilung. Die Ferrioxamine A1, A2 und D2."" Helvetica Chimica Acta 48.4 (1965): 710-723.; Feistner, Gottfried J., and Carol Ishimaru. ""Proferrioxamine profiles of Erwinia herbicola and related bacteria."" BioMetals 9 (1996): 337-344.; Zawadzka, Anna M., et al. ""Identification of siderophores of Pseudomonas stutzeri."" Canadian journal of microbiology 52.12 (2006): 1164-1176.; Hider, Robert C., and Xiaole Kong. ""Chemistry and biology of siderophores."" Natural product reports 27.5 (2010): 637-657.; Senges, Christoph HR, et al. ""The secreted metabolome of Streptomyces chartreusis and implications for bacterial chemistry."" Proceedings of the National Academy of Sciences 115.10 (2018): 2490-2495.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,26,46,6,9,0,0.565217391,4.333333333,2.888888889,0,Shaohua Gu; Ruolin He,3,3,7,-2.859,4.119425309
22,Desferrioxamine X1,Ferrioxamine X1; Proferrioxamine X1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCNC(=O)CCC(=O)N(O)CCCCN1,"NOH-Put, Suc, NOH-Put, Suc, NOH-Cad, Suc",6,1,0,C25H44N6O9,572.652767,Streptomyces olivaceus; Erwinia amylovora; Pseudomonas stutzeri KC; Stutzerimonas stutzeri CTN1; Pseudomonas stutzeri ATCC 17588; Stutzerimonas stutzeri ATCC 17589; Stutzerimonas stutzeri ATCC 27951; Stutzerimonas stutzeri ATCC 27951; Stutzerimonas stutzeri ATCC 17587; Stutzerimonas stutzeri ATCC 17591; Stutzerimonas stutzeri ATCC 11607; Stutzerimonas stutzeri ATCC 17595; Stutzerimonas stutzeri DNSP21; Streptomyces chartreusis NRRL 3882,1,0,0,0,0.142857143,0,0,0.857142857,0,0,0,0,0,0,0,0,Actinomycetota/Pseudomonadota,Lys derivatives,,,,,,,,"Meiwes, Johannes, et al. ""Production of desferrioxamine E and new analogues by directed fermentation and feeding fermentation."" Applied microbiology and biotechnology 32 (1990): 505-510.; Zawadzka, Anna M., et al. ""Identification of siderophores of Pseudomonas stutzeri."" Canadian journal of microbiology 52.12 (2006): 1164-1176.; Hider, Robert C., and Xiaole Kong. ""Chemistry and biology of siderophores."" Natural product reports 27.5 (2010): 637-657.; Senges, Christoph HR, et al. ""The secreted metabolome of Streptomyces chartreusis and implications for bacterial chemistry."" Proceedings of the National Academy of Sciences 115.10 (2018): 2490-2495.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,25,44,6,9,0,0.568181818,4.166666667,2.777777778,0,Shaohua Gu; Ruolin He,3,3,12,-2.692,4.160667291
19,Bisucaberin,,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1,"NOH-Cad, Suc, NOH-Cad, Suc",4,1,0,C18H32N4O6,400.470674,Pseudoalteromonas haloplanktis; Aliivibrio salmonicida; Streptomyces chartreusis NRRL 3882; Elizabethkingia anophelis Ag1,1,0,0,0,0.25,0,0,0.5,0.25,0,0,0,0,0,0,0,Pseudomonadota/Actinomycetota/Bacteroidota,Lys derivatives,,,,,,,,"TAKAHASHI, ATSUSHI, et al. ""Bisucaberin, a new siderophore, sensitizing tumor cells to macrophage-mediated cytolysis II. Physico-chemical properties and structure determination."" The Journal of antibiotics 40.12 (1987): 1671-1676.; Haygood, Margo G., Pamela D. Holt, and Alison Butler. ""Aerobactin production by a planktonic marine Vibrio sp."" Limnology and Oceanography 38.5 (1993): 1091-1097.; Winkelmann, Günther, et al. ""Bisucaberin–a dihydroxamate siderophore isolated from Vibrio salmonicida, an important pathogen of farmed Atlantic salmon (Salmo salar)."" Biometals 15 (2002): 153-160.; De Carvalho, Carla CCR, and Pedro Fernandes. ""Production of metabolites as bacterial responses to the marine environment."" Marine drugs 8.3 (2010): 705-727.; Senges, Christoph HR, et al. ""The secreted metabolome of Streptomyces chartreusis and implications for bacterial chemistry."" Proceedings of the National Academy of Sciences 115.10 (2018): 2490-2495.; Ganley, Jack G., et al. ""A systematic analysis of mosquito-microbiome biosynthetic gene clusters reveals antimalarial siderophores that reduce mosquito reproduction capacity."" Cell Chemical Biology 27.7 (2020): 817-826.",,,,,,18,32,4,6,0,0.5625,4.5,3,0,Shaohua Gu; Ruolin He,3,3,9,-2.156,4.830095413
23,Desferrioxamine T7,Ferrioxamine T7; Proferrioxamine T7,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCCNC(=O)CCC(=O)N(O)CCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1,"NOH-Had, Suc, NOH-Put, NOH-Cad, Suc, Suc, Suc, NOH-Cad",8,1,0,C36H64N8O12,800.941348,Erwinia amylovora,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Lys derivatives,,,,,,,,"Feistner, Gottfried J., Douglas C. Stahl, and Ann H. Gabrik. ""Proferrioxamine siderophores of Erwinia amylovora. A capillary liquid chromatographic/electrospray tandem mass spectrometric study."" Organic mass spectrometry 28.3 (1993): 163-175.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,36,64,8,12,0,0.5625,4.5,3,0,Shaohua Gu; Ruolin He,3,3,13,-3.682,3.629043971
16,Desferrioxamine E,Ferrioxamine E; Nocardamin; Nocardamine; Proferrioxamine E; Desferri-ferrioxamine B,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1,"NOH-Cad, Suc, NOH-Cad, Suc, NOH-Cad, Suc",6,1,0,C27H48N6O9,600.706011,Erwinia amylovora; Stutzerimonas stutzeri; Streptomyces coelicolor A3(2); Streptomyces olivaceus; Nocardia sp.; Streptomyces sp.; Citricoccus sp. KMM 3890; Kribbella speibonae SK5; Pantoea agglomerans ATCC 27155; Pseudomonas stutzeri KC; Stutzerimonas stutzeri CTN1; Pseudomonas stutzeri ATCC 17588; Stutzerimonas stutzeri ATCC 17589; Stutzerimonas stutzeri ATCC 17594; Stutzerimonas stutzeri ATCC 27951; Stutzerimonas stutzeri ATCC 27951; Stutzerimonas stutzeri ATCC 17587; Stutzerimonas stutzeri ATCC 17591; Stutzerimonas stutzeri ATCC 11607; Stutzerimonas stutzeri 19SMN4; Stutzerimonas stutzeri ATCC 17595; Stutzerimonas stutzeri DNSP21; Chromobacterium violaceum; Gordonia rubripertincta CWB2; Streptomyces sp. CC77; Streptomyces sp. CC71; Streptomyces sp. CC53; Streptomyces chartreusis NRRL 3882; Streptomyces atratus ZH16NS,1,0,0,0,0.413793103,0,0,0.586206897,0,0,0,0,0,0,0,0,Pseudomonadota/Actinomycetota,Lys derivatives,,,,,,,,"Keller‐Schierlein, W., and V. Prelog. ""Stoffwechselprodukte von Actinomyceten. 34. Mitteilung. Ferrioxamin G."" Helvetica Chimica Acta 45.2 (1962): 590-595.; Müller, A., and H. Zähner. ""Stoffwechselprodukte von Mikroorganismen."" Archiv für Mikrobiologie 62.3 (1968): 257-263.; Feistner, Gottfried J., and Carol Ishimaru. ""Proferrioxamine profiles of Erwinia herbicola and related bacteria."" BioMetals 9 (1996): 337-344.; Zawadzka, Anna M., et al. ""Identification of siderophores of Pseudomonas stutzeri."" Canadian journal of microbiology 52.12 (2006): 1164-1176.; Essén, Sofia A., et al. ""Siderophore production by Pseudomonas stutzeri under aerobic and anaerobic conditions."" Applied and environmental microbiology 73.18 (2007): 5857-5864.; Hider, Robert C., and Xiaole Kong. ""Chemistry and biology of siderophores."" Natural product reports 27.5 (2010): 637-657.; Patel, Prakash, Lijiang Song, and Gregory L. Challis. ""Distinct extracytoplasmic siderophore binding proteins recognize ferrioxamines and ferricoelichelin in Streptomyces coelicolor A3 (2)."" Biochemistry 49.37 (2010): 8033-8042.; Robbel, Lars, et al. ""Erythrochelin–a hydroxamate‐type siderophore predicted from the genome of Saccharopolyspora erythraea."" The FEBS Journal 277.3 (2010): 663-676.; Kalinovskaya, Nataliya I., et al. ""Marine isolate Citricoccus sp. KMM 3890 as a source of a cyclic siderophore nocardamine with antitumor activity."" Microbiological research 166.8 (2011): 654-661.; Smits, Theo HM, and Brion Duffy. ""Genomics of iron acquisition in the plant pathogen Erwinia amylovora: insights in the biosynthetic pathway of the siderophore desferrioxamine E."" Archives of microbiology 193.10 (2011): 693-699.; Cruz-Morales, Pablo, et al. ""Actinobacteria phylogenomics, selective isolation from an iron oligotrophic environment and siderophore functional characterization, unveil new desferrioxamine traits."" FEMS Microbiology Ecology 93.9 (2017): fix086.; Li, Yan, et al. ""Genome sequencing of Streptomyces atratus SCSIOZH16 and activation production of nocardamine via metabolic engineering."" Frontiers in Microbiology 9 (2018): 1269.; Senges, Christoph HR, et al. ""The secreted metabolome of Streptomyces chartreusis and implications for bacterial chemistry."" Proceedings of the National Academy of Sciences 115.10 (2018): 2490-2495.; Acquah, Kojo Sekyi, et al. ""Novel South African rare actinomycete Kribbella speibonae strain SK5: a prolific producer of hydroxamate siderophores including new dehydroxylated congeners."" Molecules 25.13 (2020): 2979.; Schwabe, Ringo, et al. ""Cultivation dependent formation of siderophores by Gordonia rubripertincta CWB2."" Microbiological Research 238 (2020): 126481.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.","Hider, Robert C., and Xiaole Kong. ""Chemistry and biology of siderophores."" Natural product reports 27.5 (2010): 637-657.",32.5,26.6,,27,48,6,9,0,0.5625,4.5,3,0,Shaohua Gu; Ruolin He,3,3,6,-3.032,4.079616185
24,Desferrioxamine T2,Ferrioxamine T2; Proferrioxamine T2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCNC(=O)CCC(=O)N(O)CCCCCN1,"NOH-Cad, Suc, NOH-Put, Suc, NOH-Cad, Suc, NOH-Cad, Suc",8,1,0,C35H62N8O12,786.914726,Erwinia amylovora,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Lys derivatives,,,,,,,,"Feistner, Gottfried J., Douglas C. Stahl, and Ann H. Gabrik. ""Proferrioxamine siderophores of Erwinia amylovora. A capillary liquid chromatographic/electrospray tandem mass spectrometric study."" Organic mass spectrometry 28.3 (1993): 163-175.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,35,62,8,12,0,0.564516129,4.375,2.916666667,0,Shaohua Gu; Ruolin He,3,3,14,-3.529,3.654994065
18,Terragine E,Dehydroxynocardamine; Desoxy-nocardamine; Desoxynocardamine; Desferrioxamine 03,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,NIS,O=C1CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN(O)C(=O)CCC(=O)NCCCCCN1,"Cad, Suc, NOH-Cad, Suc, NOH-Cad, Suc",6,1,0,C27H48N6O8,584.706606,Streptomyces sp.; Kribbella speibonae SK5; Streptomyces chartreusis NRRL 3882,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Actinomycetota,Lys derivatives,,,,,,,,"Lee, Hyi-Seung, et al. ""Cyclic peptides of the nocardamine class from a marine-derived bacterium of the genus Streptomyces."" Journal of natural products 68.4 (2005): 623-625.; Senges, Christoph HR, et al. ""The secreted metabolome of Streptomyces chartreusis and implications for bacterial chemistry."" Proceedings of the National Academy of Sciences 115.10 (2018): 2490-2495.; Acquah, Kojo Sekyi, et al. ""Novel South African rare actinomycete Kribbella speibonae strain SK5: a prolific producer of hydroxamate siderophores including new dehydroxylated congeners."" Molecules 25.13 (2020): 2979.",,,,,,27,48,6,8,0,0.5625,4.5,3.375,0,Ruolin He,3,3,8,-3.09,4.125137243
15,Avaroferrin,,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCN1,"NOH-Put, Suc, Suc, NOH-Cad",4,1,0,C17H30N4O6,386.444052,Shewanella algae B516,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Lys derivatives; Orn derivatives,,,,,,,,"Böttcher, Thomas, and Jon Clardy. ""A chimeric siderophore halts swarming Vibrio."" Angewandte Chemie International Edition 53.13 (2014): 3510-3513.","Böttcher, Thomas, and Jon Clardy. ""A chimeric siderophore halts swarming Vibrio."" Angewandte Chemie International Edition 53.13 (2014): 3510-3513.",,,,,17,30,4,6,0,0.566666667,4.25,2.833333333,0,Ruolin He,3,3,5,-1.973,4.903495592
779,Desferrioxamine X7,Ferrioxamine X7; Proferrioxamine X7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCNC(=O)CCC(=O)N(O)CCCCCN1,"NOH-DAP, Suc, Suc, NOH-Cad, Suc, NOH-Cad",6,1,0,C25H44N6O9,572.652767,Erwinia amylovora; Streptomyces chartreusis NRRL 3882,1,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,Pseudomonadota/Actinomycetota,Dab derivatives; Lys derivatives,,,,,,,,"Feistner, Gottfried J., Douglas C. Stahl, and Ann H. Gabrik. ""Proferrioxamine siderophores of Erwinia amylovora. A capillary liquid chromatographic/electrospray tandem mass spectrometric study."" Organic mass spectrometry 28.3 (1993): 163-175.; Senges, Christoph HR, et al. ""The secreted metabolome of Streptomyces chartreusis and implications for bacterial chemistry."" Proceedings of the National Academy of Sciences 115.10 (2018): 2490-2495.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,25,44,6,9,0,0.568181818,4.166666667,2.777777778,0,Yanzhao Wu; Jiqi Shao; Ruolin He,3,3,27,-2.693,4.160667291
14,Desferrioxamine T3,Ferrioxamine T3; Proferrioxamine T3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,Hydroxamate,NIS,O=C1CCC(=O)N(O)CCCCCCCNC(=O)CCC(=O)N(O)CCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN1,"NOH-DAP, Suc, NOH-Dah, Suc, NOH-Cad, Suc, NOH-Cad, Suc",8,1,0,C36H64N8O12,800.941348,Erwinia amylovora,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Pseudomonadota,Lys derivatives,,,,,,,,"Feistner, Gottfried J., Douglas C. Stahl, and Ann H. Gabrik. ""Proferrioxamine siderophores of Erwinia amylovora. A capillary liquid chromatographic/electrospray tandem mass spectrometric study."" Organic mass spectrometry 28.3 (1993): 163-175.","Barona-Gómez, Francisco, et al. ""Identification of a Cluster of Genes that Directs Desferrioxamine Biosynthesis in Streptomyces c oelicolor M145."" Journal of the American Chemical Society 126.50 (2004): 16282-16283.; Ronan, Jade L., et al. ""Desferrioxamine biosynthesis: diverse hydroxamate assembly by substrate-tolerant acyl transferase DesC."" Philosophical Transactions of the Royal Society B: Biological Sciences 373.1748 (2018): 20170068.",,,,,36,64,8,12,0,0.5625,4.5,3,0,Shaohua Gu; Ruolin He,3,3,4,-3.683,3.629043971
